filepath,filename,label,label_encoded,width,height,aspect_ratio,file_size_kb,split
/content/acne_dataset/AcneDataset/test/Papules/papular_acne_-98-_jpg.rf.f8b3d78fcf80b3303b4645d6dd8fc00b.jpg,papular_acne_-98-_jpg.rf.f8b3d78fcf80b3303b4645d6dd8fc00b.jpg,Papules,2,640,640,1.0,23.462890625,train
/content/acne_dataset/AcneDataset/train/Papules/papular_acne_-56-_jpg.rf.aa57c10d4dd9108186d6ca3af0c7fbe4.jpg,papular_acne_-56-_jpg.rf.aa57c10d4dd9108186d6ca3af0c7fbe4.jpg,Papules,2,640,640,1.0,30.2177734375,train
/content/acne_dataset/AcneDataset/test/Blackheads/blackhead_270_jpg.rf.b15ac47f5f07ea1d2756e8a379f645bb.jpg,blackhead_270_jpg.rf.b15ac47f5f07ea1d2756e8a379f645bb.jpg,Blackhead,0,640,640,1.0,42.076171875,train
/content/acne_dataset/AcneDataset/train/Papules/papular_acne_-68-_jpg.rf.ffd1ca37ce869fc452b4fea65433194c.jpg,papular_acne_-68-_jpg.rf.ffd1ca37ce869fc452b4fea65433194c.jpg,Papules,2,640,640,1.0,28.1591796875,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-175-_jpg.rf.aada0c22e828ba3e5cf108bbfca4a435.jpg,cystic_acne_-175-_jpg.rf.aada0c22e828ba3e5cf108bbfca4a435.jpg,Cyst,1,640,640,1.0,30.103515625,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-167-_jpg.rf.d6160fecd594f45526ec0f6c3becf9c8.jpg,cystic_acne_-167-_jpg.rf.d6160fecd594f45526ec0f6c3becf9c8.jpg,Cyst,1,640,640,1.0,17.013671875,train
/content/acne_dataset/AcneDataset/train/Papules/Papule10_JPG_jpg.rf.6cfd85d1b6aff88727ab07bac334c053.jpg,Papule10_JPG_jpg.rf.6cfd85d1b6aff88727ab07bac334c053.jpg,Papules,2,640,640,1.0,21.525390625,train
/content/acne_dataset/AcneDataset/train/Pustules/pustular_acne_-77-_jpg.rf.f673ee8e808e3498d34d53c435693a8c.jpg,pustular_acne_-77-_jpg.rf.f673ee8e808e3498d34d53c435693a8c.jpg,Pustules,3,640,640,1.0,30.5810546875,train
/content/acne_dataset/AcneDataset/train/Pustules/pustular_acne_-339-_jpg.rf.5864dd4dc6463dc1341b63260097f0a9.jpg,pustular_acne_-339-_jpg.rf.5864dd4dc6463dc1341b63260097f0a9.jpg,Pustules,3,640,640,1.0,20.6337890625,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-100-_jpg.rf.e255241abf0a681df537102f0216a744.jpg,cystic_acne_-100-_jpg.rf.e255241abf0a681df537102f0216a744.jpg,Cyst,1,640,640,1.0,38.041015625,train
/content/acne_dataset/AcneDataset/train/Papules/papular_acne_-50-_jpg.rf.48db084ced418eb910f07e06af65d0d8.jpg,papular_acne_-50-_jpg.rf.48db084ced418eb910f07e06af65d0d8.jpg,Papules,2,640,640,1.0,20.0537109375,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-168-_jpg.rf.b4b7c1262437df03b3f466b06be5415e.jpg,cystic_acne_-168-_jpg.rf.b4b7c1262437df03b3f466b06be5415e.jpg,Cyst,1,640,640,1.0,28.3134765625,train
/content/acne_dataset/AcneDataset/test/Cyst/cystic_acne_-106-_jpg.rf.4ef04ea9573c3af26870709d83fa0ad3.jpg,cystic_acne_-106-_jpg.rf.4ef04ea9573c3af26870709d83fa0ad3.jpg,Cyst,1,640,640,1.0,32.7021484375,train
/content/acne_dataset/AcneDataset/train/Papules/papular_acne_-14-_jpg.rf.44d294ddeb2618d27dacd52d66fe0c9d.jpg,papular_acne_-14-_jpg.rf.44d294ddeb2618d27dacd52d66fe0c9d.jpg,Papules,2,640,640,1.0,23.0009765625,train
/content/acne_dataset/AcneDataset/train/Papules/papular_acne_-17-_jpg.rf.7de5c5fe61643891a7511f28e8c80b36.jpg,papular_acne_-17-_jpg.rf.7de5c5fe61643891a7511f28e8c80b36.jpg,Papules,2,640,640,1.0,21.1357421875,train
/content/acne_dataset/AcneDataset/valid/Blackheads/blackhead-4-_JPG_jpg.rf.51376913c9645823e87dbbae8e1fdec3.jpg,blackhead-4-_JPG_jpg.rf.51376913c9645823e87dbbae8e1fdec3.jpg,Blackhead,0,640,640,1.0,14.6826171875,train
/content/acne_dataset/AcneDataset/valid/Pustules/pustular_acne_-338-_jpg.rf.d8b1ae29ffb9666df6d6f6517249c5e2.jpg,pustular_acne_-338-_jpg.rf.d8b1ae29ffb9666df6d6f6517249c5e2.jpg,Pustules,3,640,640,1.0,31.001953125,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-68-_jpg.rf.bf92bc786d0e292b77a21ab255a1cbb7.jpg,cystic_acne_-68-_jpg.rf.bf92bc786d0e292b77a21ab255a1cbb7.jpg,Cyst,1,640,640,1.0,26.0048828125,train
/content/acne_dataset/AcneDataset/train/Blackheads/blackhead_79_jpg.rf.06c4ca52e77584324f3d56439713d514.jpg,blackhead_79_jpg.rf.06c4ca52e77584324f3d56439713d514.jpg,Blackhead,0,640,640,1.0,24.9677734375,train
/content/acne_dataset/AcneDataset/valid/Blackheads/blackhead-26-_jpg.rf.cff9754420c22f93fec21c875ca53c36.jpg,blackhead-26-_jpg.rf.cff9754420c22f93fec21c875ca53c36.jpg,Blackhead,0,640,640,1.0,27.59375,train
/content/acne_dataset/AcneDataset/test/Cyst/cystic_acne_-136-_jpg.rf.dbad46df93acba30e18a250d077d7bb0.jpg,cystic_acne_-136-_jpg.rf.dbad46df93acba30e18a250d077d7bb0.jpg,Cyst,1,640,640,1.0,31.404296875,train
/content/acne_dataset/AcneDataset/train/Whiteheads/white_head_-4-_jpg.rf.70d4fafeb3ca1b9a184e588a7a03e3a0.jpg,white_head_-4-_jpg.rf.70d4fafeb3ca1b9a184e588a7a03e3a0.jpg,Whiteheads,4,640,640,1.0,28.193359375,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-25-_jpg.rf.bb4cadad679e0e70bb032d245a316f34.jpg,cystic_acne_-25-_jpg.rf.bb4cadad679e0e70bb032d245a316f34.jpg,Cyst,1,640,640,1.0,35.791015625,train
/content/acne_dataset/AcneDataset/train/Whiteheads/white_head_-1-_jpg.rf.e6ece0461c40b25e11537a9ca7b99c03.jpg,white_head_-1-_jpg.rf.e6ece0461c40b25e11537a9ca7b99c03.jpg,Whiteheads,4,640,640,1.0,23.7783203125,train
/content/acne_dataset/AcneDataset/test/Blackheads/blackhead-74-_jpg.rf.7535e5f7de7ee0c370b754aea8bb8299.jpg,blackhead-74-_jpg.rf.7535e5f7de7ee0c370b754aea8bb8299.jpg,Blackhead,0,640,640,1.0,30.38671875,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-106-_jpg.rf.711bd0cfde7cad3c09f536fc5d70f846.jpg,cystic_acne_-106-_jpg.rf.711bd0cfde7cad3c09f536fc5d70f846.jpg,Cyst,1,640,640,1.0,31.662109375,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-10-_jpg.rf.8b250352f13e795fb924361e572a760a.jpg,cystic_acne_-10-_jpg.rf.8b250352f13e795fb924361e572a760a.jpg,Cyst,1,640,640,1.0,33.3837890625,train
/content/acne_dataset/AcneDataset/valid/Blackheads/blackhead-68-_jpg.rf.713fb3f832498606eb9e03cc7a1108c0.jpg,blackhead-68-_jpg.rf.713fb3f832498606eb9e03cc7a1108c0.jpg,Blackhead,0,640,640,1.0,23.6298828125,train
/content/acne_dataset/AcneDataset/train/Blackheads/blackhead_242_jpg.rf.16c69c66ae118d841d7d352a403585c4.jpg,blackhead_242_jpg.rf.16c69c66ae118d841d7d352a403585c4.jpg,Blackhead,0,640,640,1.0,29.974609375,train
/content/acne_dataset/AcneDataset/test/Whiteheads/white_head_-11-_jpg.rf.528e25de2262712f684181ddedafdf75.jpg,white_head_-11-_jpg.rf.528e25de2262712f684181ddedafdf75.jpg,Whiteheads,4,640,640,1.0,27.59375,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-91-_jpg.rf.f49f46cf3604a2948a200001aff202a0.jpg,cystic_acne_-91-_jpg.rf.f49f46cf3604a2948a200001aff202a0.jpg,Cyst,1,640,640,1.0,25.3076171875,train
/content/acne_dataset/AcneDataset/train/Papules/papular_acne_-68-_jpg.rf.6792242181cd3e4300d62b2656e07909.jpg,papular_acne_-68-_jpg.rf.6792242181cd3e4300d62b2656e07909.jpg,Papules,2,640,640,1.0,29.26953125,train
/content/acne_dataset/AcneDataset/valid/Papules/papular_acne_-68-_jpg.rf.95d90566cbbba96e665593463280e42c.jpg,papular_acne_-68-_jpg.rf.95d90566cbbba96e665593463280e42c.jpg,Papules,2,640,640,1.0,30.9970703125,train
/content/acne_dataset/AcneDataset/valid/Blackheads/blackhead_79_jpg.rf.6de9278935b677accbd4bfd6c1c8ee36.jpg,blackhead_79_jpg.rf.6de9278935b677accbd4bfd6c1c8ee36.jpg,Blackhead,0,640,640,1.0,12.765625,train
/content/acne_dataset/AcneDataset/train/Papules/papular_acne_-38-_jpg.rf.8bebd47dd3bb68711fa2e9af2078b890.jpg,papular_acne_-38-_jpg.rf.8bebd47dd3bb68711fa2e9af2078b890.jpg,Papules,2,640,640,1.0,25.21484375,train
/content/acne_dataset/AcneDataset/test/Papules/papular_acne_-48-_jpg.rf.528cd97591627bea15522aab608b76bb.jpg,papular_acne_-48-_jpg.rf.528cd97591627bea15522aab608b76bb.jpg,Papules,2,640,640,1.0,22.7431640625,train
/content/acne_dataset/AcneDataset/train/Blackheads/blackhead_202_jpg.rf.951b0d850712a239d7c3ec2285e0ca03.jpg,blackhead_202_jpg.rf.951b0d850712a239d7c3ec2285e0ca03.jpg,Blackhead,0,640,640,1.0,24.4912109375,train
/content/acne_dataset/AcneDataset/train/Papules/papular_acne_-8-_jpg.rf.0b731316cedda99f70dbc99e559b6388.jpg,papular_acne_-8-_jpg.rf.0b731316cedda99f70dbc99e559b6388.jpg,Papules,2,640,640,1.0,24.5830078125,train
/content/acne_dataset/AcneDataset/test/Papules/papular_acne_-100-_jpg.rf.0d99cef9360342b74ddf94d7fcb8d90b.jpg,papular_acne_-100-_jpg.rf.0d99cef9360342b74ddf94d7fcb8d90b.jpg,Papules,2,640,640,1.0,25.6494140625,train
/content/acne_dataset/AcneDataset/test/Cyst/cystic_acne_-136-_jpg.rf.72afe537105d75b2ba32cb5c1d91d7d1.jpg,cystic_acne_-136-_jpg.rf.72afe537105d75b2ba32cb5c1d91d7d1.jpg,Cyst,1,640,640,1.0,28.763671875,train
/content/acne_dataset/AcneDataset/train/Pustules/pustular_acne_-86-_jpg.rf.5604cb3595098ad894b41fa86189c042.jpg,pustular_acne_-86-_jpg.rf.5604cb3595098ad894b41fa86189c042.jpg,Pustules,3,640,640,1.0,24.966796875,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-100-_jpg.rf.bd16880e8213dc668ab68c58e82ccaeb.jpg,cystic_acne_-100-_jpg.rf.bd16880e8213dc668ab68c58e82ccaeb.jpg,Cyst,1,640,640,1.0,32.3095703125,train
/content/acne_dataset/AcneDataset/valid/Pustules/Pustule-29-_jpg.rf.34beb14127ec9b5eb2005d37ae8e431c.jpg,Pustule-29-_jpg.rf.34beb14127ec9b5eb2005d37ae8e431c.jpg,Pustules,3,640,640,1.0,17.8408203125,train
/content/acne_dataset/AcneDataset/valid/Blackheads/blackhead_536_jpg.rf.320f7a16fd3267009ad873826690785a.jpg,blackhead_536_jpg.rf.320f7a16fd3267009ad873826690785a.jpg,Blackhead,0,640,640,1.0,27.7568359375,train
/content/acne_dataset/AcneDataset/train/Blackheads/blackhead-62-_JPG_jpg.rf.bf703a404c8aee8cd6431d9f93762a7f.jpg,blackhead-62-_JPG_jpg.rf.bf703a404c8aee8cd6431d9f93762a7f.jpg,Blackhead,0,640,640,1.0,25.638671875,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-6-_jpg.rf.24a06e2467a73ef559bd7d9e907d7ea9.jpg,cystic_acne_-6-_jpg.rf.24a06e2467a73ef559bd7d9e907d7ea9.jpg,Cyst,1,640,640,1.0,24.8271484375,train
/content/acne_dataset/AcneDataset/valid/Papules/papular_acne_-91-_jpg.rf.3f38285fa294008ad5dde4b50fcfc779.jpg,papular_acne_-91-_jpg.rf.3f38285fa294008ad5dde4b50fcfc779.jpg,Papules,2,640,640,1.0,27.833984375,train
/content/acne_dataset/AcneDataset/valid/Pustules/pustular_acne_-35-_jpg.rf.256fbf4a161306c1c06241bcfc521509.jpg,pustular_acne_-35-_jpg.rf.256fbf4a161306c1c06241bcfc521509.jpg,Pustules,3,640,640,1.0,20.7099609375,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-10-_jpg.rf.80cd966749720785fc774db7bbb82c67.jpg,cystic_acne_-10-_jpg.rf.80cd966749720785fc774db7bbb82c67.jpg,Cyst,1,640,640,1.0,30.4931640625,train
/content/acne_dataset/AcneDataset/test/Pustules/pustular_acne_-192-_jpg.rf.1d98ba2b3a97ade26fa0a864f83676ec.jpg,pustular_acne_-192-_jpg.rf.1d98ba2b3a97ade26fa0a864f83676ec.jpg,Pustules,3,640,640,1.0,24.3486328125,train
/content/acne_dataset/AcneDataset/train/Blackheads/blackhead-3-_jpg.rf.e04a577543dba1e0dc4c10bec7f8b7c3.jpg,blackhead-3-_jpg.rf.e04a577543dba1e0dc4c10bec7f8b7c3.jpg,Blackhead,0,640,640,1.0,26.48046875,train
/content/acne_dataset/AcneDataset/valid/Whiteheads/white_head_-18-_jpg.rf.202858a0f6702ff3e1e2b204cf5eee6d.jpg,white_head_-18-_jpg.rf.202858a0f6702ff3e1e2b204cf5eee6d.jpg,Whiteheads,4,640,640,1.0,11.23828125,train
/content/acne_dataset/AcneDataset/train/Papules/papular_acne_-14-_jpg.rf.bbedec129ccfd14254ed1759fa39da2c.jpg,papular_acne_-14-_jpg.rf.bbedec129ccfd14254ed1759fa39da2c.jpg,Papules,2,640,640,1.0,23.1474609375,train
/content/acne_dataset/AcneDataset/valid/Cyst/cystic_acne_-149-_jpg.rf.567048c9e397aba372a47a4223d344f0.jpg,cystic_acne_-149-_jpg.rf.567048c9e397aba372a47a4223d344f0.jpg,Cyst,1,640,640,1.0,31.8837890625,train
/content/acne_dataset/AcneDataset/valid/Papules/papular_acne_-90-_jpg.rf.71166d792719e00a7790604efd4153ec.jpg,papular_acne_-90-_jpg.rf.71166d792719e00a7790604efd4153ec.jpg,Papules,2,640,640,1.0,22.3046875,train
/content/acne_dataset/AcneDataset/train/Whiteheads/white_head_-1-_png_jpg.rf.12598fa6f50e5b6c4d74e28bd328366c.jpg,white_head_-1-_png_jpg.rf.12598fa6f50e5b6c4d74e28bd328366c.jpg,Whiteheads,4,640,640,1.0,20.8603515625,train
/content/acne_dataset/AcneDataset/test/Whiteheads/white_head_-4-_jpg.rf.b8653b0e300407921fdbe03b1452a9be.jpg,white_head_-4-_jpg.rf.b8653b0e300407921fdbe03b1452a9be.jpg,Whiteheads,4,640,640,1.0,10.904296875,train
/content/acne_dataset/AcneDataset/valid/Cyst/cystic_acne_-10-_jpg.rf.00a21a44300d4668d425c727d24440a1.jpg,cystic_acne_-10-_jpg.rf.00a21a44300d4668d425c727d24440a1.jpg,Cyst,1,640,640,1.0,27.232421875,train
/content/acne_dataset/AcneDataset/valid/Pustules/pustular_acne_-101-_jpg.rf.9b9bfd8e176e235cc55dcd0c566ba39f.jpg,pustular_acne_-101-_jpg.rf.9b9bfd8e176e235cc55dcd0c566ba39f.jpg,Pustules,3,640,640,1.0,23.7275390625,train
/content/acne_dataset/AcneDataset/test/Papules/papular_acne_-3-_jpg.rf.76dc741cb7e2d24b6c4ce86653a1f0ca.jpg,papular_acne_-3-_jpg.rf.76dc741cb7e2d24b6c4ce86653a1f0ca.jpg,Papules,2,640,640,1.0,25.88671875,train
/content/acne_dataset/AcneDataset/test/Blackheads/blackhead_616_jpg.rf.421a576b6a9e9bc6f2131a4a4da6bda7.jpg,blackhead_616_jpg.rf.421a576b6a9e9bc6f2131a4a4da6bda7.jpg,Blackhead,0,640,640,1.0,36.5146484375,train
/content/acne_dataset/AcneDataset/train/Pustules/pustular_acne_-81-_jpg.rf.a017c6cb0bfffe66c1b74ace9759e266.jpg,pustular_acne_-81-_jpg.rf.a017c6cb0bfffe66c1b74ace9759e266.jpg,Pustules,3,640,640,1.0,26.6806640625,train
/content/acne_dataset/AcneDataset/valid/Pustules/pustular_acne_-77-_jpg.rf.a78e8441318631dd34e1d5e2f700c64f.jpg,pustular_acne_-77-_jpg.rf.a78e8441318631dd34e1d5e2f700c64f.jpg,Pustules,3,640,640,1.0,29.6259765625,train
/content/acne_dataset/AcneDataset/valid/Papules/papular_acne_-68-_jpg.rf.00749f9e0d565b24b2f92dbf8b6462a8.jpg,papular_acne_-68-_jpg.rf.00749f9e0d565b24b2f92dbf8b6462a8.jpg,Papules,2,640,640,1.0,32.978515625,train
/content/acne_dataset/AcneDataset/valid/Papules/papular_acne_-89-_jpg.rf.4ea900553368a771730cfe388d152f02.jpg,papular_acne_-89-_jpg.rf.4ea900553368a771730cfe388d152f02.jpg,Papules,2,640,640,1.0,27.830078125,train
/content/acne_dataset/AcneDataset/train/Whiteheads/white_head_-10-_jpg.rf.a110845f9945cebb517bd500bd63df99.jpg,white_head_-10-_jpg.rf.a110845f9945cebb517bd500bd63df99.jpg,Whiteheads,4,640,640,1.0,13.798828125,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-90-_jpg.rf.95d39e5400a7f201131d07d5cdbb803f.jpg,cystic_acne_-90-_jpg.rf.95d39e5400a7f201131d07d5cdbb803f.jpg,Cyst,1,640,640,1.0,37.9814453125,train
/content/acne_dataset/AcneDataset/test/Blackheads/blackhead-3-_jpg.rf.d8b6410264b06453bdace7e84c462f3b.jpg,blackhead-3-_jpg.rf.d8b6410264b06453bdace7e84c462f3b.jpg,Blackhead,0,640,640,1.0,24.3173828125,train
/content/acne_dataset/AcneDataset/train/Pustules/pustular_acne_-15-_jpg.rf.e61e322963dcd3c26c9bb550173d3f08.jpg,pustular_acne_-15-_jpg.rf.e61e322963dcd3c26c9bb550173d3f08.jpg,Pustules,3,640,640,1.0,26.328125,train
/content/acne_dataset/AcneDataset/valid/Blackheads/blackhead-9-_JPG_jpg.rf.99754dad6ad93f68cbbc14fbdde4ea9a.jpg,blackhead-9-_JPG_jpg.rf.99754dad6ad93f68cbbc14fbdde4ea9a.jpg,Blackhead,0,640,640,1.0,36.966796875,train
/content/acne_dataset/AcneDataset/test/Whiteheads/white_head_-4-_jpg.rf.c237b54cfb6f0896b7ce8ff5934d2bc8.jpg,white_head_-4-_jpg.rf.c237b54cfb6f0896b7ce8ff5934d2bc8.jpg,Whiteheads,4,640,640,1.0,10.716796875,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-100-_jpg.rf.4147c94cfe51f45dfabe27d13aeaec07.jpg,cystic_acne_-100-_jpg.rf.4147c94cfe51f45dfabe27d13aeaec07.jpg,Cyst,1,640,640,1.0,37.0107421875,train
/content/acne_dataset/AcneDataset/test/Papules/papular_acne_-13-_jpg.rf.75ffe7d7b67b9056708469349c19781f.jpg,papular_acne_-13-_jpg.rf.75ffe7d7b67b9056708469349c19781f.jpg,Papules,2,640,640,1.0,29.1904296875,train
/content/acne_dataset/AcneDataset/train/Pustules/pustular_acne_-123-_jpg.rf.ebabb918386f8feb060ef226a451813d.jpg,pustular_acne_-123-_jpg.rf.ebabb918386f8feb060ef226a451813d.jpg,Pustules,3,640,640,1.0,24.5224609375,train
/content/acne_dataset/AcneDataset/train/Papules/papular_acne_-48-_jpg.rf.208fdc9565900b684a9c485a78a4745e.jpg,papular_acne_-48-_jpg.rf.208fdc9565900b684a9c485a78a4745e.jpg,Papules,2,640,640,1.0,23.943359375,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-5-_jpg.rf.e3c7a6d9445c216c59d8c380bca39802.jpg,cystic_acne_-5-_jpg.rf.e3c7a6d9445c216c59d8c380bca39802.jpg,Cyst,1,640,640,1.0,28.0732421875,train
/content/acne_dataset/AcneDataset/valid/Cyst/cystic_acne_-168-_jpg.rf.c9cfed9f4191f9745b28851a1ae19390.jpg,cystic_acne_-168-_jpg.rf.c9cfed9f4191f9745b28851a1ae19390.jpg,Cyst,1,640,640,1.0,29.2177734375,train
/content/acne_dataset/AcneDataset/train/Blackheads/blackhead_602_jpg.rf.7c4028be05777ff09dac3745b7b63472.jpg,blackhead_602_jpg.rf.7c4028be05777ff09dac3745b7b63472.jpg,Blackhead,0,640,640,1.0,30.7275390625,train
/content/acne_dataset/AcneDataset/train/Blackheads/blackhead-37-_jpg.rf.05eb00501d551441c9ff4885cc5b1141.jpg,blackhead-37-_jpg.rf.05eb00501d551441c9ff4885cc5b1141.jpg,Blackhead,0,640,640,1.0,22.5732421875,train
/content/acne_dataset/AcneDataset/test/Pustules/pustular_acne_-343-_jpg.rf.a5c315f7ae5b23f61a8f3d9288dbe8c6.jpg,pustular_acne_-343-_jpg.rf.a5c315f7ae5b23f61a8f3d9288dbe8c6.jpg,Pustules,3,640,640,1.0,28.0517578125,train
/content/acne_dataset/AcneDataset/valid/Blackheads/blackhead_122_jpg.rf.ac67bfdb121f22570a6595919527aac5.jpg,blackhead_122_jpg.rf.ac67bfdb121f22570a6595919527aac5.jpg,Blackhead,0,640,640,1.0,23.4248046875,train
/content/acne_dataset/AcneDataset/train/Blackheads/blackhead_242_jpg.rf.df927a07f85954b052e733e927386e60.jpg,blackhead_242_jpg.rf.df927a07f85954b052e733e927386e60.jpg,Blackhead,0,640,640,1.0,25.4296875,train
/content/acne_dataset/AcneDataset/train/Whiteheads/white_head_-2-_jpg.rf.a7061b3947fc940ba7a4c2852f8ea452.jpg,white_head_-2-_jpg.rf.a7061b3947fc940ba7a4c2852f8ea452.jpg,Whiteheads,4,640,640,1.0,30.41796875,train
/content/acne_dataset/AcneDataset/valid/Pustules/pustular_acne_-83-_jpg.rf.7f53bee02e4866b04a88de838d6a538d.jpg,pustular_acne_-83-_jpg.rf.7f53bee02e4866b04a88de838d6a538d.jpg,Pustules,3,640,640,1.0,28.6044921875,train
/content/acne_dataset/AcneDataset/test/Blackheads/blackhead-17-_JPG_jpg.rf.e90803dd1ee6f77d6b2624a074524f9b.jpg,blackhead-17-_JPG_jpg.rf.e90803dd1ee6f77d6b2624a074524f9b.jpg,Blackhead,0,640,640,1.0,28.0859375,train
/content/acne_dataset/AcneDataset/train/Pustules/pustular_acne_-123-_jpg.rf.255f34e565a23126e479367d7da0647c.jpg,pustular_acne_-123-_jpg.rf.255f34e565a23126e479367d7da0647c.jpg,Pustules,3,640,640,1.0,32.2734375,train
/content/acne_dataset/AcneDataset/valid/Papules/papular_acne_-17-_jpg.rf.fd021c44f1078a881d193df7da0f2507.jpg,papular_acne_-17-_jpg.rf.fd021c44f1078a881d193df7da0f2507.jpg,Papules,2,640,640,1.0,25.423828125,train
/content/acne_dataset/AcneDataset/train/Cyst/cystic_acne_-43-_jpg.rf.ce23e1bf0b69ec281185c1d3cb39faa4.jpg,cystic_acne_-43-_jpg.rf.ce23e1bf0b69ec281185c1d3cb39faa4.jpg,Cyst,1,640,640,1.0,37.3701171875,train
/content/acne_dataset/AcneDataset/train/Blackheads/blackhead_546_jpg.rf.78361df85ce33b4c6adebb424a994534.jpg,blackhead_546_jpg.rf.78361df85ce33b4c6adebb424a994534.jpg,Blackhead,0,640,640,1.0,30.0234375,train
/content/acne_dataset/AcneDataset/train/Blackheads/blackhead-6-_JPG_jpg.rf.ff4c1d97e9b8f99ba920acc6c2e1c923.jpg,blackhead-6-_JPG_jpg.rf.ff4c1d97e9b8f99ba920acc6c2e1c923.jpg,Blackhead,0,640,640,1.0,24.1376953125,train
/content/acne_dataset/AcneDataset/valid/Pustules/pustular_acne_-338-_jpg.rf.0b4ea3b7593be8cdfa0e4ef793311da2.jpg,pustular_acne_-338-_jpg.rf.0b4ea3b7593be8cdfa0e4ef793311da2.jpg,Pustules,3,640,640,1.0,24.861328125,train
/content/acne_dataset/AcneDataset/test/Cyst/cystic_acne_-168-_jpg.rf.0ddc266e26bde8e0bff4e04c70c31699.jpg,cystic_acne_-168-_jpg.rf.0ddc266e26bde8e0bff4e04c70c31699.jpg,Cyst,1,640,640,1.0,29.115234375,train
/content/acne_dataset/AcneDataset/test/Blackheads/blackhead_142_jpg.rf.1e39b3c1876c7c34b8959c132a94a675.jpg,blackhead_142_jpg.rf.1e39b3c1876c7c34b8959c132a94a675.jpg,Blackhead,0,640,640,1.0,26.357421875,train
/content/acne_dataset/AcneDataset/train/Blackheads/blackhead-36-_jpg.rf.482f755f1e89502aa1a5c1b4130039cc.jpg,blackhead-36-_jpg.rf.482f755f1e89502aa1a5c1b4130039cc.jpg,Blackhead,0,640,640,1.0,27.7900390625,train
/content/acne_dataset/AcneDataset/test/Whiteheads/white_head_-5-_jpg.rf.8c39dfaaeba9581c1e67b52e98545456.jpg,white_head_-5-_jpg.rf.8c39dfaaeba9581c1e67b52e98545456.jpg,Whiteheads,4,640,640,1.0,14.974609375,train
/content/acne_dataset/AcneDataset/train/Whiteheads/white_head_-10-_jpg.rf.409cee5f2128389c0bc79d392be58357.jpg,white_head_-10-_jpg.rf.409cee5f2128389c0bc79d392be58357.jpg,Whiteheads,4,640,640,1.0,25.8681640625,train
/content/acne_dataset/AcneDataset/train/Whiteheads/white_head_-10-_jpg.rf.c8906e632e4e5a989945403107ac1f30.jpg,white_head_-10-_jpg.rf.c8906e632e4e5a989945403107ac1f30.jpg,Whiteheads,4,640,640,1.0,13.95703125,train
/content/acne_dataset/AcneDataset/valid/Pustules/Pustule-23-_JPG_jpg.rf.1d35b88d128a3a736d0beb5c9375e04f.jpg,Pustule-23-_JPG_jpg.rf.1d35b88d128a3a736d0beb5c9375e04f.jpg,Pustules,3,640,640,1.0,26.751953125,train
/content/acne_dataset/AcneDataset/test/Pustules/Pustule-10-_jpg.rf.21604ae5179ac0f1c94ccdf25652eaa7.jpg,Pustule-10-_jpg.rf.21604ae5179ac0f1c94ccdf25652eaa7.jpg,Pustules,3,640,640,1.0,15.2353515625,train
/content/acne_dataset/AcneDataset/test/Blackheads/blackhead-35-_jpg.rf.9f16bb2773f7c6508c24470dd4b662be.jpg,blackhead-35-_jpg.rf.9f16bb2773f7c6508c24470dd4b662be.jpg,Blackhead,0,640,640,1.0,26.3154296875,train
/content/acne_dataset/AcneDataset/test/Whiteheads/white_head_-12-_jpg.rf.c0eb19a950112224e33ad0abf4a49f08.jpg,white_head_-12-_jpg.rf.c0eb19a950112224e33ad0abf4a49f08.jpg,Whiteheads,4,640,640,1.0,39.880859375,train
/content/acne_dataset/AcneDataset/train/Whiteheads/white_head_-3-_jpg.rf.3c3c10e8637063804cf9b4b8ac96d921.jpg,white_head_-3-_jpg.rf.3c3c10e8637063804cf9b4b8ac96d921.jpg,Whiteheads,4,640,640,1.0,13.998046875,train
/content/acne_dataset/AcneDataset/test/Blackheads/blackhead_266_jpg.rf.2d3af8d22474e31ef8d577174a790696.jpg,blackhead_266_jpg.rf.2d3af8d22474e31ef8d577174a790696.jpg,Blackhead,0,640,640,1.0,26.6396484375,train
/content/acne_dataset/AcneDataset/test/Blackheads/blackhead-25-_jpg.rf.47b852334bcc3bf03946e4f25f155db2.jpg,blackhead-25-_jpg.rf.47b852334bcc3bf03946e4f25f155db2.jpg,Blackhead,0,640,640,1.0,30.884765625,train
