filename, Blackheads, Cyst, Papules, Pustules, Whiteheads
pustular_acne_-338-_jpg.rf.7a1ee8a3abafb3408a9e9faaeecd25f8.jpg, 0, 0, 0, 1, 0
white_head_-4-_jpg.rf.7ace221e33192dba470648bdd91f72ab.jpg, 0, 0, 0, 0, 1
papular_acne_-56-_jpg.rf.7a9c41f3d5103eb0e65ea248fb72534c.jpg, 0, 0, 1, 0, 0
blackhead-9-_JPG_jpg.rf.7a762056ce164f80cd836926a6a9c15a.jpg, 1, 0, 0, 0, 0
blackhead_546_jpg.rf.7c0a4ef204fcf322e563663f797eaa2a.jpg, 1, 0, 0, 0, 0
cystic_acne_-43-_jpg.rf.7b104ca62a06d3d36fe3db977c0953b1.jpg, 0, 1, 0, 0, 0
cystic_acne_-181-_jpg.rf.7b4720d2509040c660e59f8d37a7ddbd.jpg, 0, 1, 0, 0, 0
blackhead-63-_JPG_jpg.rf.7aed8d2635a386c5e5b89893b4121c30.jpg, 1, 0, 0, 0, 0
cystic_acne_-84-_jpg.rf.7c0e09c84b1c999166d54592004d5ce5.jpg, 0, 1, 0, 0, 0
pustular_acne_-15-_jpg.rf.7a161f86d2b3ba7f95c92e5cdc52bac4.jpg, 0, 0, 0, 1, 0
blackhead_70_jpg.rf.7b16f7cacb6bf35ad1281f1a465f73d2.jpg, 1, 0, 0, 0, 0
papular_acne_-91-_jpg.rf.7b1b73c33e6f7d2cd260112d09fca528.jpg, 0, 0, 1, 0, 0
pustular_acne_-343-_jpg.rf.7b9f4f5a1d50919e59727aaee283199c.jpg, 0, 0, 0, 1, 0
cystic_acne_-5-_jpg.rf.7a677f7d50aca73ca6f00bf640028545.jpg, 0, 1, 0, 0, 0
white_head_-11-_jpg.rf.7bc85f79a68893bbf870fc5b96b5c7ab.jpg, 0, 0, 0, 0, 1
blackhead_602_jpg.rf.7c50e24aec9caaa656c42a8978d756f8.jpg, 1, 0, 0, 0, 0
pustular_acne_-289-_jpg.rf.7c464d4ab77fe41d010294c68b5e42e5.jpg, 0, 0, 0, 1, 0
blackhead-51-_JPG_jpg.rf.7ad8079b3479dc215588b5100c1f58ed.jpg, 1, 0, 0, 0, 0
papular_acne_-68-_jpg.rf.7b16a28358945416b144608c759add75.jpg, 0, 0, 1, 0, 0
blackhead-73-_JPG_jpg.rf.7b1bd7161aed07c8039c260d6244d2d5.jpg, 1, 0, 0, 0, 0
blackhead_242_jpg.rf.7b7055c0a85bd287fa15911530b6874b.jpg, 1, 0, 0, 0, 0
blackhead_602_jpg.rf.7c4028be05777ff09dac3745b7b63472.jpg, 1, 0, 0, 0, 0
cystic_acne_-25-_jpg.rf.7c5b68a7dccebe027c3860b74775d444.jpg, 0, 1, 0, 0, 0
papular_acne_-77-_jpg.rf.7c56bbb6eccfe6fc0e3511e65c6f7ac0.jpg, 0, 0, 1, 0, 0
papular_acne_-37-_jpg.rf.7c867f28b4d0ae38311694946ab1e733.jpg, 0, 0, 1, 0, 0
pustular_acne_-15-_jpg.rf.7c9dae5b1de4ee437f4dcd7cbe703cfb.jpg, 0, 0, 0, 1, 0
blackhead_202_jpg.rf.7c96441eff0a3728d108926b46595c7e.jpg, 1, 0, 0, 0, 0
cystic_acne_-4-_jpg.rf.7cb561d3d859b2c51917f14aac66f9c0.jpg, 0, 1, 0, 0, 0
cystic_acne_-168-_jpg.rf.7d5bf86318c98032e402154a3c852da9.jpg, 0, 1, 0, 0, 0
Pustule-27-_jpg.rf.7d2c2cfb1b0b563f3d1fc5f09fe60d33.jpg, 0, 0, 0, 1, 0
papular_acne_-17-_jpg.rf.7d71616d4db091332f6ff78b5c575485.jpg, 0, 0, 1, 0, 0
cystic_acne_-91-_jpg.rf.7df8a389b7932be29c3f4f2f10098dc9.jpg, 0, 1, 0, 0, 0
pustular_acne_-31-_jpg.rf.7cc32c2a9d2c7bd14bdd36020e5b10e6.jpg, 0, 0, 0, 1, 0
pustular_acne_-86-_jpg.rf.7e289095f92dd72293fe54fb811f17aa.jpg, 0, 0, 0, 1, 0
papular_acne_-17-_jpg.rf.7de5c5fe61643891a7511f28e8c80b36.jpg, 0, 0, 1, 0, 0
pustular_acne_-193-_jpg.rf.7d6298b2c6b7a3a1ca62f00ff189b75d.jpg, 0, 0, 0, 1, 0
white_head_-13-_jpg.rf.7e35cc6f2d4039f04f79bacd48c96988.jpg, 0, 0, 0, 0, 1
papular_acne_-38-_jpg.rf.7d7ba0e37fe0d89355cbc5a7c6158e83.jpg, 0, 0, 1, 0, 0
cystic_acne_-25-_jpg.rf.7dc96239c31b7878958e0c39054499ac.jpg, 0, 1, 0, 0, 0
blackhead_79_jpg.rf.7df8b9fb1d77323826e0670fb236400f.jpg, 1, 0, 0, 0, 0
pustular_acne_-101-_jpg.rf.7e0e9a2d07c14d2965b7c868d50ae8c6.jpg, 0, 0, 0, 1, 0
cystic_acne_-5-_jpg.rf.7d5d9a54b487e15e6d505e0c47c46861.jpg, 0, 1, 0, 0, 0
blackhead-58-_jpg.rf.7dd7f22214c59fb99080b315c319d6c8.jpg, 1, 0, 0, 0, 0
pustular_acne_-339-_jpg.rf.7e4b039de7fc7844cba4f09f1c337533.jpg, 0, 0, 0, 1, 0
white_head_-11-_jpg.rf.7e012cfe41d443fe79bd82c6f2e411ba.jpg, 0, 0, 0, 0, 1
cystic_acne_-6-_jpg.rf.7e8c9559798b2b5c54bb3d77f3de4b2a.jpg, 0, 1, 0, 0, 0
cystic_acne_-43-_jpg.rf.7e81a3d0b398bb505ff30c6a5a255d0b.jpg, 0, 1, 0, 0, 0
blackhead_546_jpg.rf.7e7c5b6b3c68986492a13388995367dc.jpg, 1, 0, 0, 0, 0
cystic_acne_-5-_jpg.rf.7eb774187ed6eaae1c4610f046742eb7.jpg, 0, 1, 0, 0, 0
Papule8_JPG_jpg.rf.7ea09d8c9f4bfcc37096eb53c638abea.jpg, 0, 0, 1, 0, 0
blackhead_142_jpg.rf.7ea4b6f18d9d8426dad1852a46213ed5.jpg, 1, 0, 0, 0, 0
white_head_-5-_jpg.rf.7f5fb571f4b55b46725b2edac1e457df.jpg, 0, 0, 0, 0, 1
papular_acne_-38-_jpg.rf.7eaa9035238bf12d7b53a3b159fd7bf0.jpg, 0, 0, 1, 0, 0
cystic_acne_-181-_jpg.rf.7f88f0fc42cebe0aea3d8a21a60f1a63.jpg, 0, 1, 0, 0, 0
pustular_acne_-192-_jpg.rf.7f160f05707690d12845582c28336521.jpg, 0, 0, 0, 1, 0
blackhead_581_jpg.rf.7f9ffd1bf84c768688dff6661e7c3442.jpg, 1, 0, 0, 0, 0
Pustule-10-_jpg.rf.800cb45191a1a405c5ea4db53c41f377.jpg, 0, 0, 0, 1, 0
pustular_acne_-35-_jpg.rf.7ffe1e21a5baee21f0f258cd90e402c6.jpg, 0, 0, 0, 1, 0
cystic_acne_-43-_jpg.rf.7e9548e6f3d5149fb99fc698f1bcd981.jpg, 0, 1, 0, 0, 0
blackhead_202_jpg.rf.7fc3b2017646b4671c20bf1fee611794.jpg, 1, 0, 0, 0, 0
cystic_acne_-43-_jpg.rf.7eac5bc963945160664daaa95349478b.jpg, 0, 1, 0, 0, 0
pustular_acne_-81-_jpg.rf.7feea2eff6d69dd0437a5d31b98e514e.jpg, 0, 0, 0, 1, 0
cystic_acne_-149-_jpg.rf.80f27d706c2140d84a33f129d85aeb73.jpg, 0, 1, 0, 0, 0
papular_acne_-92-_jpg.rf.80624415eb258f2f5a5931be4ffc3302.jpg, 0, 0, 1, 0, 0
pustular_acne_-308-_jpg.rf.8102d3b689bff6752b4b22664ebd4135.jpg, 0, 0, 0, 1, 0
blackhead-60-_jpg.rf.80800a24ad971b9fc7c09e8fe696909a.jpg, 1, 0, 0, 0, 0
pustular_acne_-77-_jpg.rf.802a1d0c4b05261c6254dce2b9f117f3.jpg, 0, 0, 0, 1, 0
cystic_acne_-90-_jpg.rf.80ad31690c803ed6b9cf0569034d634a.jpg, 0, 1, 0, 0, 0
blackhead_546_jpg.rf.81486942ebfb78fee7194dd7fa315a40.jpg, 1, 0, 0, 0, 0
pustular_acne_-193-_jpg.rf.809ce82cebf9d51d6230d89a8f335325.jpg, 0, 0, 0, 1, 0
papular_acne_-91-_jpg.rf.80cd014f832cc748eca0bc261cb353aa.jpg, 0, 0, 1, 0, 0
Pustule-9-_jpg.rf.812d6bc2013c0142f21a7341accb968b.jpg, 0, 0, 0, 1, 0
papular_acne_-8-_jpg.rf.810449b7826aaf257589325fe230ab27.jpg, 0, 0, 1, 0, 0
cystic_acne_-10-_jpg.rf.80cd966749720785fc774db7bbb82c67.jpg, 0, 1, 0, 0, 0
papular_acne_-8-_jpg.rf.805a7e7b519e9e1370a6b8ecce8b7557.jpg, 0, 0, 1, 0, 0
cystic_acne_-106-_jpg.rf.814a14596fcb3e9a8ada3e56a23bb807.jpg, 0, 1, 0, 0, 0
pustular_acne_-15-_jpg.rf.816088efc1c3cf7103585a2b0d34aa87.jpg, 0, 0, 0, 1, 0
pustular_acne_-317-_jpg.rf.808fed24b1f50f7f80aee074b426a241.jpg, 0, 0, 0, 1, 0
cystic_acne_-84-_jpg.rf.81d73129885bb321fe192afa752b7912.jpg, 0, 1, 0, 0, 0
cystic_acne_-25-_jpg.rf.8180d11f63189c95a9e9f673c308246d.jpg, 0, 1, 0, 0, 0
cystic_acne_-10-_jpg.rf.81acdd4b9150317d380f5cb9b3c45cc3.jpg, 0, 1, 0, 0, 0
papular_acne_-56-_jpg.rf.8224ea9e317a8b97331ac1c59c13a6eb.jpg, 0, 0, 1, 0, 0
blackhead_122_jpg.rf.81cdfa8d9ba0d885e1789c917823068f.jpg, 1, 0, 0, 0, 0
Pustule-6-_jpg.rf.838fb21d0ae9a1093233b0c3c7f79741.jpg, 0, 0, 0, 1, 0
cystic_acne_-100-_jpg.rf.81b85f89d4e66def00d141c3a83d908c.jpg, 0, 1, 0, 0, 0
pustular_acne_-77-_jpg.rf.835b704b90204a30f2e722c85622b724.jpg, 0, 0, 0, 1, 0
blackhead-79-_JPG_jpg.rf.828f9715b952a292dec0aba7d916b8a1.jpg, 1, 0, 0, 0, 0
cystic_acne_-90-_jpg.rf.82b51b62841f725db1e82d003e332e1c.jpg, 0, 1, 0, 0, 0
cystic_acne_-168-_jpg.rf.817dd1aaa5dee3e5115ddba7ea1fac19.jpg, 0, 1, 0, 0, 0
pustular_acne_-77-_jpg.rf.824cc50c5e25bc10cd549d5f498bd367.jpg, 0, 0, 0, 1, 0
papular_acne_-56-_jpg.rf.825041625f70f91372147d677e783d27.jpg, 0, 0, 1, 0, 0
blackhead_548_jpg.rf.837ea6d4d84aaa10939345d9bff3b80d.jpg, 1, 0, 0, 0, 0
pustular_acne_-123-_jpg.rf.835161e83cffc5491665bbd840575440.jpg, 0, 0, 0, 1, 0
white_head_-1-_jpg.rf.82b0ea5b03975d82c27a3f504289db71.jpg, 0, 0, 0, 0, 1
papular_acne_-106-_jpg.rf.8215a0ba8ae41933931136c56a1f2509.jpg, 0, 0, 1, 0, 0
pustular_acne_-308-_jpg.rf.8398984828d8038e6e8e3ec1da86e1ef.jpg, 0, 0, 0, 1, 0
papular_acne_-27-_jpg.rf.834b92e3a0a8b460c480e11203968ca6.jpg, 0, 0, 1, 0, 0
papular_acne_-17-_jpg.rf.82a6b64382575f561a6e3750d90b0a08.jpg, 0, 0, 1, 0, 0
blackhead_266_jpg.rf.83a3ccb3a7c11bca6f2566f8e91b6507.jpg, 1, 0, 0, 0, 0
papular_acne_-56-_jpg.rf.82c4c0e52fd758878e93acf6b05532d3.jpg, 0, 0, 1, 0, 0
papular_acne_-8-_jpg.rf.81d8621cbdc6dcb4c4862f9eba661e67.jpg, 0, 0, 1, 0, 0
white_head_-11-_jpg.rf.b968763df8ff73c324037ef9ee0ba053.jpg, 0, 0, 0, 0, 1
papular_acne_-14-_jpg.rf.b974b844a94731a3bc5fc9e7108f1df0.jpg, 0, 0, 1, 0, 0
blackhead-49-_jpg.rf.b9919fe3eebd62a02fbd0786015fe38d.jpg, 1, 0, 0, 0, 0
cystic_acne_-5-_jpg.rf.b997b1b3c908e71701c1a30289a4ca58.jpg, 0, 1, 0, 0, 0
papular_acne_-38-_jpg.rf.b9aa829bcfa50278d641ab07ae8e09d9.jpg, 0, 0, 1, 0, 0
pustular_acne_-31-_jpg.rf.b9cd024631a9fe68f3362636c86815e0.jpg, 0, 0, 0, 1, 0
pustular_acne_-123-_jpg.rf.ba18547a82d83fab53c95d242307889e.jpg, 0, 0, 0, 1, 0
blackhead_616_jpg.rf.b97d32da753d9dec3d1351cf571e5f57.jpg, 1, 0, 0, 0, 0
cystic_acne_-106-_jpg.rf.b97f5b877da12e9263e35e9792fff1c3.jpg, 0, 1, 0, 0, 0
cystic_acne_-25-_jpg.rf.ba374ddbd4f67d3ba90115181beec434.jpg, 0, 1, 0, 0, 0
papular_acne_-38-_jpg.rf.b9e8ff96b8a6c9ba1d8de364bc86111d.jpg, 0, 0, 1, 0, 0
pustular_acne_-339-_jpg.rf.ba508dc3d73e69e51f26e9c67f6f5e13.jpg, 0, 0, 0, 1, 0
pustular_acne_-338-_jpg.rf.b9a966cba7ffbc382066f284ff920ae1.jpg, 0, 0, 0, 1, 0
cystic_acne_-167-_jpg.rf.ba834672c6bd678c17e1715265744562.jpg, 0, 1, 0, 0, 0
cystic_acne_-84-_jpg.rf.ba5ef65106bc8cc42c2eb92db7177f35.jpg, 0, 1, 0, 0, 0
papular_acne_-56-_jpg.rf.baa9a8b8c3286a7b44e2c17503409239.jpg, 0, 0, 1, 0, 0
blackhead_546_jpg.rf.baae8dde9159c2a68f3b82ada50b94fc.jpg, 1, 0, 0, 0, 0
cystic_acne_-4-_jpg.rf.ba39fb52d4254bde9f1162681f76fa43.jpg, 0, 1, 0, 0, 0
cystic_acne_-25-_jpg.rf.bb4cadad679e0e70bb032d245a316f34.jpg, 0, 1, 0, 0, 0
cystic_acne_-106-_jpg.rf.bb9215a621c656e88bd9416fadb6f067.jpg, 0, 1, 0, 0, 0
papular_acne_-91-_jpg.rf.bb28fe9411a1ae7d2750168ecd1586a8.jpg, 0, 0, 1, 0, 0
pustular_acne_-339-_jpg.rf.bafad647343706236098c1214654163e.jpg, 0, 0, 0, 1, 0
papular_acne_-37-_jpg.rf.bab6ed52d7e8d7c17fe34101463922e5.jpg, 0, 0, 1, 0, 0
blackhead-30-_jpg.rf.bab32e3864625b87ee3d035b782a550b.jpg, 1, 0, 0, 0, 0
white_head_-12-_jpg.rf.bb227eea0d449d4bc2f35984f545f2b2.jpg, 0, 0, 0, 0, 1
cystic_acne_-136-_jpg.rf.bbd9f1f5fa5b531ceb0409afdbb637f7.jpg, 0, 1, 0, 0, 0
pustular_acne_-289-_jpg.rf.bbd339144f86e0096b485197965c881b.jpg, 0, 0, 0, 1, 0
cystic_acne_-84-_jpg.rf.bbd3e76c60fbebaddbc082c02b5798b4.jpg, 0, 1, 0, 0, 0
papular_acne_-14-_jpg.rf.bbedec129ccfd14254ed1759fa39da2c.jpg, 0, 0, 1, 0, 0
blackhead_79_jpg.rf.bc77079109c77bb23b1a87e5e35e91fd.jpg, 1, 0, 0, 0, 0
Pustule-9-_jpg.rf.bbac52196c90927ef5c1b8ba87b7fa1b.jpg, 0, 0, 0, 1, 0
Pustule-13-_jpg.rf.bbe115e9f0b2667a4cf4f0758a4068f2.jpg, 0, 0, 0, 1, 0
Pustule-7-_jpg.rf.bc490edf1baaca82142d39c74c0f90d3.jpg, 0, 0, 0, 1, 0
pustular_acne_-308-_jpg.rf.bc5eb72e44da97933ba69b51b7047d52.jpg, 0, 0, 0, 1, 0
Pustule-5-_jpg.rf.bc14195126a56e150cd732c33297a812.jpg, 0, 0, 0, 1, 0
papular_acne_-14-_jpg.rf.bbdf929631db9048a1d3b13f83421b48.jpg, 0, 0, 1, 0, 0
pustular_acne_-31-_jpg.rf.bc261b714a8e4c6e9d48727b2078d8a7.jpg, 0, 0, 0, 1, 0
pustular_acne_-289-_jpg.rf.bc7e2c3b139eabb27f3440760d1681f0.jpg, 0, 0, 0, 1, 0
cystic_acne_-5-_jpg.rf.bcb99b62d358b8e842fb24817e2e6bb5.jpg, 0, 1, 0, 0, 0
cystic_acne_-100-_jpg.rf.bd16880e8213dc668ab68c58e82ccaeb.jpg, 0, 1, 0, 0, 0
blackhead_122_jpg.rf.bccb502baf42d2ee38b2e583a8f579ed.jpg, 1, 0, 0, 0, 0
papular_acne_-90-_jpg.rf.bcca49d9186a30e37e8eec695477f634.jpg, 0, 0, 1, 0, 0
papular_acne_-89-_jpg.rf.bd3dae04a972f080d8f6e3a56484fdee.jpg, 0, 0, 1, 0, 0
papular_acne_-91-_jpg.rf.bc5b4c740fa52ab2b107797efe1cd91f.jpg, 0, 0, 1, 0, 0
papular_acne_-89-_jpg.rf.bcd49a93192c976f7fd6d6ff39c8af99.jpg, 0, 0, 1, 0, 0
papular_acne_-68-_jpg.rf.bd37704b223b12c9654ddbca6c374857.jpg, 0, 0, 1, 0, 0
Pustule-3-_jpg.rf.bc16efff31627e8a02ee4bcdb9411f37.jpg, 0, 0, 0, 1, 0
white_head_-2-_jpg.rf.bd3f08954bac7cf413e4d61bfaf0e2f0.jpg, 0, 0, 0, 0, 1
pustular_acne_-81-_jpg.rf.bcd66b3ceb533b2d1518d77a8cbf8a88.jpg, 0, 0, 0, 1, 0
cystic_acne_-10-_jpg.rf.bd3f63dd700a72e677de686779dcc2d8.jpg, 0, 1, 0, 0, 0
blackhead_536_jpg.rf.bd5832d3c842d83a67c345e6d4acdb73.jpg, 1, 0, 0, 0, 0
blackhead_581_jpg.rf.bd5d1859478e916df19d6f1315eb2a1a.jpg, 1, 0, 0, 0, 0
blackhead_602_jpg.rf.bd4db83e62db954d5394d53ab539c56d.jpg, 1, 0, 0, 0, 0
blackhead_70_jpg.rf.bd9daa8c54410aaa2598dddebcc675d9.jpg, 1, 0, 0, 0, 0
blackhead-11-_JPG_jpg.rf.bd415154f8cc28247c35847aaf623d52.jpg, 1, 0, 0, 0, 0
cystic_acne_-168-_jpg.rf.bdb904df999d314af387fc77286389c6.jpg, 0, 1, 0, 0, 0
cystic_acne_-43-_jpg.rf.bdec6499788ff358ebf5462cc889e1b1.jpg, 0, 1, 0, 0, 0
pustular_acne_-77-_jpg.rf.bdd586ac82a434068f1f1ef38671c29b.jpg, 0, 0, 0, 1, 0
blackhead_546_jpg.rf.bd730fc111d3e82d0e8fe59b9aa169e8.jpg, 1, 0, 0, 0, 0
blackhead-23-_jpg.rf.be346517a521244e3fadcf6aea3c5766.jpg, 1, 0, 0, 0, 0
papular_acne_-27-_jpg.rf.be039c7f6e1619629eb402af7d39aeec.jpg, 0, 0, 1, 0, 0
Pustule-18-_JPG_jpg.rf.bde66f409cd51b030910160999dbe751.jpg, 0, 0, 0, 1, 0
papular_acne_-13-_jpg.rf.bd8e2a6477f65b1935b75c98fafdb25c.jpg, 0, 0, 1, 0, 0
Papule_JPG_jpg.rf.be23c79854a40b8f9b5e7104b1997aa5.jpg, 0, 0, 1, 0, 0
cystic_acne_-167-_jpg.rf.be093e0d5e1874d3b6b700ea9cb4502f.jpg, 0, 1, 0, 0, 0
cystic_acne_-25-_jpg.rf.be468397f9cbddd3078893c2eb7a0c35.jpg, 0, 1, 0, 0, 0
white_head_-5-_jpg.rf.be191fed70612290774da63b5815cc92.jpg, 0, 0, 0, 0, 1
pustular_acne_-123-_jpg.rf.be96fb034221c4730e2ca17567f1035a.jpg, 0, 0, 0, 1, 0
pustular_acne_-86-_jpg.rf.bed3a1bf138ef950c421db149743d385.jpg, 0, 0, 0, 1, 0
papular_acne_-48-_jpg.rf.be6d9224f6094ab1a8d80493d7eab27b.jpg, 0, 0, 1, 0, 0
blackhead_142_jpg.rf.beb5e5287732d8c8eef161ff93005f36.jpg, 1, 0, 0, 0, 0
blackhead_602_jpg.rf.be3e6038893d2d09e0145cf8e2260ffd.jpg, 1, 0, 0, 0, 0
papular_acne_-97-_jpg.rf.bed5730846011732e9a690a4006dfff4.jpg, 0, 0, 1, 0, 0
papular_acne_-3-_jpg.rf.beadcbe698c104fdb55081139973468a.jpg, 0, 0, 1, 0, 0
blackhead_536_jpg.rf.bf142e06a0d47835d018b1bca746e823.jpg, 1, 0, 0, 0, 0
pustular_acne_-15-_jpg.rf.bf17bb15673fe2222f06a542f632c2f4.jpg, 0, 0, 0, 1, 0
Papule16_JPG_jpg.rf.bf2edad1f3ceffba17f494bd1db2f7a5.jpg, 0, 0, 1, 0, 0
blackhead-11-_JPG_jpg.rf.bf12d40e02729d522ca9877f724ad130.jpg, 1, 0, 0, 0, 0
white_head_-11-_jpg.rf.bf2772483a140f24143473ac4cc93cde.jpg, 0, 0, 0, 0, 1
blackhead_554_jpg.rf.bf35698fb1bd4d30195efeed5bac007b.jpg, 1, 0, 0, 0, 0
pustular_acne_-6-_jpg.rf.bf416a0cb9ed044863dbda497e6a8434.jpg, 0, 0, 0, 1, 0
cystic_acne_-10-_jpg.rf.bf4c06aa55cbe1f7cc5f8b2e9d8d399a.jpg, 0, 1, 0, 0, 0
blackhead-3-_jpg.rf.bf4a040069acffb0aec729254e3babb4.jpg, 1, 0, 0, 0, 0
cystic_acne_-68-_jpg.rf.bf92bc786d0e292b77a21ab255a1cbb7.jpg, 0, 1, 0, 0, 0
pustular_acne_-192-_jpg.rf.bf521461c7d79fb39ac404dbc9936869.jpg, 0, 0, 0, 1, 0
cystic_acne_-168-_jpg.rf.c032a606b587f2354bbd61bdde387ae0.jpg, 0, 1, 0, 0, 0
blackhead_270_jpg.rf.bfe16f0ee86d3f7cfff9ca24e211b207.jpg, 1, 0, 0, 0, 0
cystic_acne_-100-_jpg.rf.bfebae0245fe1b061ba21429b45f0dfc.jpg, 0, 1, 0, 0, 0
blackhead-62-_JPG_jpg.rf.bf703a404c8aee8cd6431d9f93762a7f.jpg, 1, 0, 0, 0, 0
papular_acne_-48-_jpg.rf.c034fb393b26592358bcf9fac0ae3bf9.jpg, 0, 0, 1, 0, 0
cystic_acne_-43-_jpg.rf.bffaa15f51f2969306410a0eb1661f08.jpg, 0, 1, 0, 0, 0
cystic_acne_-43-_jpg.rf.c06e7d21943e74aa617f24fdd7468744.jpg, 0, 1, 0, 0, 0
pustular_acne_-77-_jpg.rf.c04f7b31f2cde6f80ab0bd04dc145961.jpg, 0, 0, 0, 1, 0
blackhead_79_jpg.rf.c08705175bb464b2d95a19134fc4b25a.jpg, 1, 0, 0, 0, 0
papular_acne_-65-_jpg.rf.c0688f8ed594dd63e2e3b885db02de05.jpg, 0, 0, 1, 0, 0
papular_acne_-106-_jpg.rf.c08b715f2c53fb79a7efeabf719a575c.jpg, 0, 0, 1, 0, 0
blackhead-2-_jpg.rf.c08cb5e630e9ad6b4dc3f62476950e74.jpg, 1, 0, 0, 0, 0
Papule8_JPG_jpg.rf.c0eca2ad4a4e741b803f1fb29d794866.jpg, 0, 0, 1, 0, 0
pustular_acne_-343-_jpg.rf.c0a23b8f9597a74b325cc36bf43512a7.jpg, 0, 0, 0, 1, 0
Pustule-4-_jpg.rf.c0984913e9e50f75fb289bb2b67d9fa8.jpg, 0, 0, 0, 1, 0
papular_acne_-48-_jpg.rf.c0e3066acdf3ec62a3edce44a1317c3f.jpg, 0, 0, 1, 0, 0
blackhead_616_jpg.rf.c0a8db6ae0c6ff7125798ca1c2a74211.jpg, 1, 0, 0, 0, 0
blackhead_142_jpg.rf.c10dfb6a24e6b37a4e1a716c4974d012.jpg, 1, 0, 0, 0, 0
papular_acne_-37-_jpg.rf.c131c92f9164173aee6699e8bd9f892b.jpg, 0, 0, 1, 0, 0
blackhead-42-_JPG_jpg.rf.c1532ba77e8eaffbb4500c518d33ac4f.jpg, 1, 0, 0, 0, 0
pustular_acne_-338-_jpg.rf.c12a9589edcec47cead698a5aae92b60.jpg, 0, 0, 0, 1, 0
papular_acne_-89-_jpg.rf.c1798dd7633d4ccda1b2a4d70c0ab640.jpg, 0, 0, 1, 0, 0
papular_acne_-42-_jpg.rf.c20398eaa7f55d8b49efc0aa0faace9a.jpg, 0, 0, 1, 0, 0
pustular_acne_-193-_jpg.rf.c13cef56be16afcc29692f4d923d9fb9.jpg, 0, 0, 0, 1, 0
white_head_-3-_png_jpg.rf.c1349ddb891721a6110fdb60050a9f7b.jpg, 0, 0, 0, 0, 1
blackhead-60-_jpg.rf.c1a4322ce21a4aee540a27e388f251c9.jpg, 1, 0, 0, 0, 0
cystic_acne_-168-_jpg.rf.c16e30adb5a99b55566ebec16714308f.jpg, 0, 1, 0, 0, 0
blackhead_122_jpg.rf.c1aa59ddc79d3c5817531f69d7f5a0a3.jpg, 1, 0, 0, 0, 0
cystic_acne_-100-_jpg.rf.c1948295b4656543b87f50c69b97819d.jpg, 0, 1, 0, 0, 0
blackhead_122_jpg.rf.c17ffc06cb3cbab7e99426cdf897d3ca.jpg, 1, 0, 0, 0, 0
blackhead-13-_JPG_jpg.rf.c2ad0f7f55f5969b636a104b5c593ba7.jpg, 1, 0, 0, 0, 0
pustular_acne_-192-_jpg.rf.c27662eb585c1ee6a57af4cbeaeb9cea.jpg, 0, 0, 0, 1, 0
blackhead_548_jpg.rf.c24d4c16fcf857445d1b0fe8e311fd4c.jpg, 1, 0, 0, 0, 0
cystic_acne_-6-_jpg.rf.c27b0cbfe59df90194c660918f96d58a.jpg, 0, 1, 0, 0, 0
cystic_acne_-84-_jpg.rf.c178b247ffbf090ac2be470944611618.jpg, 0, 1, 0, 0, 0
Pustule-19-_JPG_jpg.rf.c293afca2dc79aea8e297576c6293a20.jpg, 0, 0, 0, 1, 0
blackhead_546_jpg.rf.c2ad3867b5f590b9492023be3c1933e9.jpg, 1, 0, 0, 0, 0
pustular_acne_-308-_jpg.rf.c2c8d09eda05b22692e90384ce39e1ef.jpg, 0, 0, 0, 1, 0
pustular_acne_-308-_jpg.rf.c2b73f8b51a7cdd159d92a15c9462653.jpg, 0, 0, 0, 1, 0
papular_acne_-91-_jpg.rf.c2b3de27e60409908841815366f6d5a9.jpg, 0, 0, 1, 0, 0
blackhead-34-_JPG_jpg.rf.c2d00237e5c52bfb5d2b20bf4bc04d95.jpg, 1, 0, 0, 0, 0
papular_acne_-50-_jpg.rf.c2f6ff36eb88e1452c6fc32a33e9b5ba.jpg, 0, 0, 1, 0, 0
papular_acne_-14-_jpg.rf.c3022e610e3cdbb1d282db8c278c13d6.jpg, 0, 0, 1, 0, 0
papular_acne_-97-_jpg.rf.c38d91b10e65b135407db599fea338ab.jpg, 0, 0, 1, 0, 0
white_head_-17-_jpg.rf.c3a97893673da8afe05d96d24b207532.jpg, 0, 0, 0, 0, 1
pustular_acne_-317-_jpg.rf.c3e4788b21f8d04a671efb5954fbbca6.jpg, 0, 0, 0, 1, 0
Pustule-10-_jpg.rf.c334ef6438a491f93c4a20ec77afc0b0.jpg, 0, 0, 0, 1, 0
blackhead-61-_JPG_jpg.rf.c41c39d27c56b2214206d59f1ffd6c43.jpg, 1, 0, 0, 0, 0
pustular_acne_-308-_jpg.rf.c3f74069d48a4f82dddf0d40267c4fc8.jpg, 0, 0, 0, 1, 0
blackhead_79_jpg.rf.c39240f83f606caef66d68729bad1e32.jpg, 1, 0, 0, 0, 0
blackhead_546_jpg.rf.c46cb55b116ad5f650c639e43b4a6367.jpg, 1, 0, 0, 0, 0
pustular_acne_-123-_jpg.rf.c4f078dac58f21df7e720bea5feebd85.jpg, 0, 0, 0, 1, 0
blackhead-51-_JPG_jpg.rf.c4321f82be1f42137d64d71eea6e0dae.jpg, 1, 0, 0, 0, 0
papular_acne_-8-_jpg.rf.c4afee578e76dccdec88bbf1726f61bb.jpg, 0, 0, 1, 0, 0
