Age_Group_14-18,Age_Group_19-24,Age_Group_25-36,Age_Group_37-45,Age_Group_45+,Skin_Type_Combination,Skin_Type_Dry,Skin_Type_Normal,Skin_Type_Oily,Skin_Subtype_Dry to Normal,Skin_Subtype_Extreme Dry,Skin_Subtype_Extreme Oily,Skin_Subtype_Normal to Dry,Skin_Subtype_Normal to Oily,Skin_Subtype_Oily to Normal,Skin_Subtype_T-Zone Dry Cheeks Oily,Skin_Subtype_T-Zone Oily Cheeks Dry,Sensitivity_No,Sensitivity_Yes,Concern_Acne,Concern_Dark Circles,Concern_Dark Spots,Concern_Dullness,Concern_Hyperpigmentation,Concern_Open Pores,Concern_Redness,Concern_Sun Tan,Concern_Whiteheads / Blackheads,Concern_Wrinkles,Internal_Type_Comedonal,Internal_Type_Cystic,Internal_Type_Fungal,Internal_Type_General,Internal_Type_Inflammatory,Internal_Type_Pigmented,Internal_Type_Vascular,conc_zinc_pca,conc_benzoyl_peroxide,conc_salicylic_acid,conc_niacinamide,conc_azelaic_acid,conc_hyaluronic_acid,conc_caffeine,conc_vitamin_c,conc_alpha_arbutin,conc_lactic_acid,conc_green_tea_extract,conc_chamomile_extract,conc_aloe_vera,conc_glycolic_acid,conc_licorice_extract,conc_kojic_acid,conc_tranexamic_acid,conc_clay,conc_centella_asiatica,conc_willow_bark_extract,conc_coenzyme_q10,conc_peptides,conc_retinol,ing_tfidf_0,ing_tfidf_1,ing_tfidf_2,ing_tfidf_3,ing_tfidf_4,ing_tfidf_5,ing_tfidf_6,ing_tfidf_7,ing_tfidf_8,ing_tfidf_9,ing_tfidf_10,ing_tfidf_11,ing_tfidf_12,ing_tfidf_13,ing_tfidf_14,ing_tfidf_15,ing_tfidf_16,ing_tfidf_17,ing_tfidf_18,ing_tfidf_19,ing_tfidf_20,ing_tfidf_21,ing_tfidf_22,ing_tfidf_23,ing_tfidf_24,ing_tfidf_25,ing_tfidf_26,ing_tfidf_27,ing_tfidf_28,ing_tfidf_29,ing_tfidf_30,ing_tfidf_31,ing_tfidf_32,ing_tfidf_33,ing_tfidf_34,ing_tfidf_35,ing_tfidf_36,ing_tfidf_37,ing_tfidf_38,ing_tfidf_39,ing_tfidf_40,ing_tfidf_41,ing_tfidf_42,ing_tfidf_43,ing_tfidf_44,ing_tfidf_45,ing_tfidf_46,ing_tfidf_47,ing_tfidf_48,ing_tfidf_49,eff_tfidf_0,eff_tfidf_1,eff_tfidf_2,eff_tfidf_3,eff_tfidf_4,eff_tfidf_5,eff_tfidf_6,eff_tfidf_7,eff_tfidf_8,eff_tfidf_9,eff_tfidf_10,eff_tfidf_11,eff_tfidf_12,eff_tfidf_13,eff_tfidf_14,eff_tfidf_15,eff_tfidf_16,eff_tfidf_17,eff_tfidf_18,eff_tfidf_19,eff_tfidf_20,eff_tfidf_21,eff_tfidf_22,eff_tfidf_23,eff_tfidf_24,eff_tfidf_25,eff_tfidf_26,eff_tfidf_27,eff_tfidf_28,eff_tfidf_29,eff_tfidf_30,eff_tfidf_31,eff_tfidf_32,eff_tfidf_33,eff_tfidf_34,eff_tfidf_35,eff_tfidf_36,eff_tfidf_37,eff_tfidf_38,eff_tfidf_39,eff_tfidf_40,eff_tfidf_41,eff_tfidf_42,eff_tfidf_43,eff_tfidf_44,eff_tfidf_45,eff_tfidf_46,eff_tfidf_47,eff_tfidf_48,eff_tfidf_49
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.327724649,-0.376190611,1.281379366,-0.992522224,2.503339849,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,1.573031394,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.340684596,0.425420625,0,0,0,0,0,0,0,0,0,0.315952363,0.315952363,0,0,0,0,0,0,0,0,0.195978252,0,0,0,0.274236992,0.274236992,0,0,0,0,0,0,0,0,0,0,0,0,0.286416061,0.286416061,0.274236992,0.274236992,0,0,0,0,0,0,0,0.193521779,0.252237153,0.196610172,0,0.186897958,0,0,0.205341776,0.196610172,0.196610172,0.183649329,0.196610172,0.196610172,0,0,0,0,0,0.197184093,0.197184093,0,0.165626251,0.196040142,0,0,0.196610172,0.196610172,0,0,0.197184093,0,0.190809317,0.205341776,0,0.183649329,0.183649329,0.096070457,0,0,0,0,0.205341776,0.205341776,0,0.105295092,0,0,0,0.205341776,0.205341776
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.327724649,2.297245205,-0.437871775,1.081559594,2.503339849,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.217056558,0,0,0,0,0,0,0,0,0,0,0.402598375,0.402598375,0.437585467,0.437585467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232964425,0,0.437585467,0,0,0,0,0,0,0,0,0,0,0,0,0.580984058,0.252419074,0,0,0.280549131,0,0.196753975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248618558,0.294272298,0.196753975,0.196753975,0,0,0,0,0,0,0,0,0,0,0,0.288419238,0.196753975,0,0.196753975,0.196753975,0,0,0.176597445,0.158056551,0,0,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.327724649,2.297245205,1.281379366,-0.992522224,-0.419963905,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,1.573031394,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.180958726,0,0,0,0,0,0,0,0,0,0,0,0,0.36481233,0.36481233,0,0,0,0,0,0,0.208192417,0,0,0,0.291328561,0.291328561,0,0,0,0,0,0,0,0,0,0,0.36481233,0,0.30426668,0.30426668,0.291328561,0.291328561,0,0,0,0,0,0,0,0.210705759,0.183089886,0.214068389,0,0,0,0,0.223575326,0.214068389,0.214068389,0.199956674,0.214068389,0.214068389,0,0,0,0,0,0.214693271,0.214693271,0,0,0,0,0,0.214068389,0.214068389,0,0,0.214693271,0,0.20775244,0.223575326,0,0.199956674,0.199956674,0,0,0,0,0,0.223575326,0.223575326,0,0,0,0,0,0.223575326,0.223575326
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.419963905,1.240739612,2.771672878,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.19011574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825764041,0,0,0,0,0,0,0,0,0,0,0,0.37547953,0.37547953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347236575,0,0,0.385933273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419492054,0.684016902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198379835,0,0,0,0,0,0,0,0.217428162,0,0,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,-0.290362598,2.771672878,1.891153335,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52955381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261709143,0,0,0,0,0,0,0,0,0,0,0.406855638,0.696813875,0,0,0,0.332593225,0,0,0.246438694,0.250894432,0.172831733,0,0,0,0,0,0,0.268685932,0.268685932,0,0,0,0,0,0,0.218390385,0,0.172831733,0.172831733,0,0,0,0,0,0.249504264,0,0,0,0,0,0.380027876,0.172831733,0.268685932,0.172831733,0.172831733,0,0,0.155125926,0.138839317,0.268685932,0,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.419963905,-0.290362598,-0.360792938,1.891153335,2.05968365,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,1.844544636,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0,0,0,0,0,0,0,0.425101187,0.425101187,0.425101187,0,0,0,0,0,0,0,0,0,0,0,0.235902414,0,0,0,0,0,0,0,0,0,0,0,0.377602501,0.377602501,0,0,0,0,0,0,0,0,0,0,0,0.342125264,0,0,0,0,0.240434709,0,0.214377108,0,0.181373898,0,0,0,0,0,0,0,0.194235537,0.194235537,0.377016931,0.377016931,0.214377108,0,0,0,0,0,0,0,0,0,0.20434592,0.214377108,0,0.180368933,0,0,0,0,0,0.183150437,0,0.194235537,0,0,0,0,0,0.200736445,0.194235537,0.377016931,0.214377108,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.419963905,1.240739612,-0.360792938,1.891153335,-0.334551626,0.947091911,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.358723858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354240698,0.354240698,0,0,0.515159958,0.515159958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299273596,0,0,0,0,0.339253788,0,0,0.251373913,0.255918883,0,0,0,0,0,0,0,0.274066678,0.274066678,0,0,0,0,0,0.273232101,0.222763905,0.263669963,0,0,0,0,0,0,0,0.254500875,0,0,0,0,0,0.129212791,0,0.274066678,0,0,0,0,0,0.424859205,0.274066678,0,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,-0.290362598,-0.360792938,1.891153335,2.05968365,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0,0,0,0,0,0,0,0.50535207,0.50535207,0.50535207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261616683,0,0,0,0,0,0,0,0,0,0,0.406711898,0,0,0,0,0.317756167,0,0,0,0.239701975,0.165121671,0,0,0,0,0,0,0.256699792,0.256699792,0.24913095,0.24913095,0,0,0,0,0,0,0.165121671,0.165121671,0,0,0,0,0,0.238373823,0,0,0,0,0,0.363074748,0.165121671,0.256699792,0.165121671,0.165121671,0,0,0.148205723,0.132645664,0.256699792,0.24913095,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.12763353,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,6.437948998,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,2.76689279,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.19015034,0,0,0,0,0,0,0,0,0,0,0.35269249,0.35269249,0,0,0,0,0,0.540690736,0,0,0.218767339,0,0,0,0.306126299,0.306126299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306126299,0.306126299,0,0,0,0,0,0,0,0.223906689,0.291840981,0.227479991,0,0.21624286,0,0,0,0.227479991,0.227479991,0.212484163,0.227479991,0.227479991,0,0,0,0,0,0.228144023,0.228144023,0,0.191631276,0.226820461,0,0,0.227479991,0.227479991,0,0,0.228144023,0,0.220768342,0,0,0.212484163,0.212484163,0.111154507,0,0,0,0,0,0,0,0.121827504,0,0,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,1.573031394,1.817452118,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561153591,0,0,0,0.39261773,0.39261773,0,0,0,0,0,0,0,0,0.261747817,0,0,0,0,0,0.39261773,0.39261773,0,0,0,0,0,0,0,0,0.33660128,0.262369102,0,0,0,0.174914515,0,0.262369102,0.262369102,0.24507333,0.262369102,0.262369102,0,0,0,0,0,0,0,0,0,0,0.174914515,0.174914515,0.262369102,0.262369102,0,0,0,0,0,0,0,0.24507333,0.24507333,0.128202521,0.174914515,0,0.174914515,0.174914515,0,0,0.156995336,0,0,0,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.419963905,-0.290362598,-0.360792938,-0.536737237,2.05968365,-0.147586046,-0.511933294,-0.158806496,0.681126475,-0.164744443,1.844544636,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0,0,0,0,0,0.383618858,0.383618858,0.338095627,0.338095627,0.338095627,0,0,0,0,0,0,0,0,0,0,0,0.187620212,0,0,0,0,0,0,0,0,0,0,0,0.300318508,0.300318508,0,0,0,0,0,0,0,0,0,0,0.383618858,0,0,0,0,0,0.269488617,0,0.240282239,0,0,0,0,0,0,0,0,0,0,0,0.422575309,0.422575309,0.240282239,0,0,0.217043828,0,0,0,0,0,0,0.229038892,0.240282239,0,0,0,0,0,0,0,0.102641083,0,0,0,0,0,0,0,0.224993252,0,0.422575309,0.240282239,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,0.421753796,-0.992522224,-0.419963905,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,1.840840085,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,4.187986353,-0.146537899,-0.124389759,-0.105159174,0.3849642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221450021,0,0.544643846,0.544643846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323642252,0.323642252,0,0,0,0,0,0,0,0,0,0,0.319507556,0,0,0,0,0,0.260105413,0,0,0,0,0,0,0,0,0,0,0.249772116,0.249772116,0,0,0,0,0,0,0,0,0,0.249772116,0,0.483394437,0.260105413,0,0,0,0,0,0,0,0,0.260105413,0.260105413,0,0.266753545,0,0,0,0.260105413,0.260105413
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,1.240739612,-0.360792938,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,0.245371405,0.316969733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626016794,0.626016794,0,0,0,0,0,0,0.34020014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430519957,0,0,0,0.324766267,0.22371926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346737094,0,0,0.22371926,0.22371926,0,0,0,0,0,0,0,0,0.329366233,0,0,0.32794732,0.22371926,0,0.22371926,0.22371926,0,0,0.200800263,0.179718324,0,0,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.327724649,2.297245205,-0.437871775,-0.992522224,2.503339849,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,1.573031394,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.177431229,0,0,0,0,0,0,0,0,0,0,0.329100973,0.329100973,0.357700905,0.357700905,0,0,0,0,0,0,0.204134043,0,0,0,0.285649583,0.285649583,0,0,0,0,0,0,0,0,0,0,0.357700905,0,0,0,0.285649583,0.285649583,0,0,0,0,0,0,0,0.472510135,0.205290608,0.240025436,0,0.228168581,0,0,0,0.240025436,0.240025436,0.224202593,0.240025436,0.240025436,0,0,0,0,0,0,0,0,0.202199676,0.239329533,0,0,0.240025436,0.240025436,0,0,0,0,0,0,0,0.224202593,0.224202593,0.117284641,0,0,0,0,0,0,0,0.12854625,0,0,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.327724649,-0.376190611,1.281379366,-0.992522224,2.503339849,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,1.573031394,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.340684596,0.425420625,0,0,0,0,0,0,0,0,0,0.315952363,0.315952363,0,0,0,0,0,0,0,0,0.195978252,0,0,0,0.274236992,0.274236992,0,0,0,0,0,0,0,0,0,0,0,0,0.286416061,0.286416061,0.274236992,0.274236992,0,0,0,0,0,0,0,0.193521779,0.252237153,0.196610172,0,0.186897958,0,0,0.205341776,0.196610172,0.196610172,0.183649329,0.196610172,0.196610172,0,0,0,0,0,0.197184093,0.197184093,0,0.165626251,0.196040142,0,0,0.196610172,0.196610172,0,0,0.197184093,0,0.190809317,0.205341776,0,0.183649329,0.183649329,0.096070457,0,0,0,0,0.205341776,0.205341776,0,0.105295092,0,0,0,0.205341776,0.205341776
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,1.281379366,1.081559594,2.503339849,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.423607473,0,0.454479398,0,0,0,0,0,0,0,0,0.392855397,0.392855397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227326629,0,0,0,0.356129938,0.356129938,0,0,0,0,0,0,0,0,0,0.22013255,0.28692175,0,0,0.212597901,0,0.149098597,0.23357789,0,0,0,0,0,0,0,0,0,0,0.22429846,0.22429846,0,0.188401166,0.222997207,0.149098597,0.149098597,0,0,0,0,0.22429846,0,0.217047102,0.23357789,0,0,0,0.218561805,0.149098597,0,0.149098597,0.149098597,0.23357789,0.23357789,0.133824139,0.119773997,0,0,0,0.23357789,0.23357789
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.327724649,2.297245205,-0.437871775,1.081559594,2.503339849,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.217056558,0,0,0,0,0,0,0,0,0,0,0.402598375,0.402598375,0.437585467,0.437585467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232964425,0,0.437585467,0,0,0,0,0,0,0,0,0,0,0,0,0.580984058,0.252419074,0,0,0.280549131,0,0.196753975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248618558,0.294272298,0.196753975,0.196753975,0,0,0,0,0,0,0,0,0,0,0,0.288419238,0.196753975,0,0.196753975,0.196753975,0,0,0.176597445,0.158056551,0,0,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,-0.290362598,2.771672878,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,1.844544636,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488286593,0,0,0,0,0,0.258673703,0.541805749,0,0,0,0,0,0,0,0,0,0,0.414051876,0.414051876,0.2413146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311303401,0,0.277565261,0.230663759,0,0.161768498,0,0,0,0,0,0,0,0,0.244071776,0.244071776,0.277565261,0,0,0,0.204410867,0,0.161768498,0.161768498,0,0,0.264577357,0.277565261,0,0,0,0,0,0,0,0.237134456,0.161768498,0,0.161768498,0.161768498,0,0,0.145196067,0.129951991,0,0.244071776,0.277565261,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.419963905,1.240739612,2.771672878,1.891153335,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.247675101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537886004,0,0,0,0,0,0,0,0,0,0,0,0.489159551,0.489159551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413257254,0,0,0,0,0.269733447,0,0,0,0.305213463,0,0,0,0,0,0,0,0.32685685,0.32685685,0,0,0,0,0,0.325861519,0.26567224,0,0,0,0,0,0,0,0,0.303522322,0,0,0,0,0,0.154101499,0,0.32685685,0,0,0,0,0,0.337796487,0.32685685,0,0,0,0
